name,model_name,total_latency,fps,fps_per_w
HEANA_PCA_IS(10 Gs/s),GoogLeNet,0.2965316864000011,3.3723208879980127,1.5017402086222731e-05
HEANA_PCA_IS(10 Gs/s),ResNet50,1.0146930304000163,0.9855197286668816,1.7581968292825543e-06
HEANA_PCA_IS(10 Gs/s),ShuffleNet_V2,0.1101339904000018,9.07984897639724,2.5958731465581496e-05
HEANA_PCA_IS(10 Gs/s),MobileNet_V2,0.0476537856000023,20.984691717754146,4.559761714770689e-05
HEANA_PCA_IS(5 Gs/s),GoogLeNet,0.2912499430399972,3.433477066337728,5.945959472247351e-06
HEANA_PCA_IS(5 Gs/s),ResNet50,0.9966362214400034,1.003375131755834,7.958238293264539e-07
HEANA_PCA_IS(5 Gs/s),ShuffleNet_V2,0.1422758041600017,7.028601988258041,9.75046879330091e-06
HEANA_PCA_IS(5 Gs/s),MobileNet_V2,0.068176483840004,14.66781423264348,1.803760422367447e-05
HEANA_PCA_IS(10 Gs/s),GoogLeNet,0.3302470694400035,3.028035954098516,3.2303620102903088e-06
HEANA_PCA_IS(10 Gs/s),ResNet50,1.160059476479965,0.8620247670700104,5.008046355871207e-07
HEANA_PCA_IS(10 Gs/s),ShuffleNet_V2,0.1705698700799959,5.8627001329778095,5.52730893070473e-06
HEANA_PCA_IS(10 Gs/s),MobileNet_V2,0.093681303040003,10.674488585763882,9.568431311700274e-06
AMW_PCA_OS(1 Gs/s),GoogLeNet,5.581231423999966,0.1791719289223306,7.653065362566578e-07
AMW_PCA_OS(1 Gs/s),ResNet50,19.72112332800041,0.0507070506769856,1.817670184508001e-07
AMW_PCA_OS(1 Gs/s),ShuffleNet_V2,1.7557093119999472,0.5695703686055463,2.2103626583840235e-06
AMW_PCA_OS(1 Gs/s),MobileNet_V2,0.9234005760000276,1.0829536238019093,4.0854644513544935e-06
AMW_PCA_OS(5 Gs/s),GoogLeNet,2.320766656000001,0.4308920922379883,4.822974562928533e-07
AMW_PCA_OS(5 Gs/s),ResNet50,7.902159308799687,0.1265476891723025,1.1292363794618889e-07
AMW_PCA_OS(5 Gs/s),ShuffleNet_V2,0.7802189311999788,1.2816915355565617,1.2765381827787915e-06
AMW_PCA_OS(5 Gs/s),MobileNet_V2,0.4793516543999828,2.08615113940042,2.0939757476811792e-06
AMW_PCA_OS(1 Gs/s),GoogLeNet,1.5559322367999795,0.6427015112538949,4.0589613432798106e-07
AMW_PCA_OS(1 Gs/s),ResNet50,5.220097408000032,0.1915673064773572,9.324026088676365e-08
AMW_PCA_OS(1 Gs/s),ShuffleNet_V2,0.5398151295999974,1.852486055255619,1.03427099215724e-06
AMW_PCA_OS(1 Gs/s),MobileNet_V2,0.3348842239999944,2.9861066253154305,1.6832449270860747e-06
MAW_PCA_OS(1 Gs/s),GoogLeNet,46.03753982225536,0.0217214039642618,6.513339098387787e-08
MAW_PCA_OS(1 Gs/s),ResNet50,153.99029651572693,0.0064939156727831,1.92354514925506e-08
MAW_PCA_OS(1 Gs/s),ShuffleNet_V2,14.321874731833343,0.0698232611808349,2.0797004984366575e-07
MAW_PCA_OS(1 Gs/s),MobileNet_V2,6.343198259192272,0.157649179347476,4.676787265502506e-07
MAW_PCA_OS(5 Gs/s),GoogLeNet,92.9670229873346,0.0107565023367074,8.401650468716784e-09
MAW_PCA_OS(5 Gs/s),ResNet50,318.16881601767415,0.0031429855776452,2.446912268494282e-09
MAW_PCA_OS(5 Gs/s),ShuffleNet_V2,32.40880671642711,0.030855810544025,2.4064292097041683e-08
MAW_PCA_OS(5 Gs/s),MobileNet_V2,17.66696854277363,0.0566028063942544,4.413375031609313e-08
MAW_PCA_OS(1 Gs/s),GoogLeNet,132.82530695659298,0.0075286857821965,3.2200644540176302e-09
MAW_PCA_OS(1 Gs/s),ResNet50,457.3512473336219,0.0021865032747369,9.33554090727799e-10
MAW_PCA_OS(1 Gs/s),ShuffleNet_V2,44.163742132690444,0.0226430087603421,9.676082602141536e-09
MAW_PCA_OS(1 Gs/s),MobileNet_V2,26.63064300296894,0.0375507268032737,1.6047218610182423e-08
HEANA_PCA_OS(1 Gs/s),GoogLeNet,0.2156855935999972,4.6363782731570105,1.6788652073812412e-05
HEANA_PCA_OS(1 Gs/s),ResNet50,0.6977969663999848,1.4330816099117134,1.847654002620387e-06
HEANA_PCA_OS(1 Gs/s),ShuffleNet_V2,0.0771775488000012,12.957136052499033,2.804354323804092e-05
HEANA_PCA_OS(1 Gs/s),MobileNet_V2,0.0450345343999996,22.205181275283906,4.6075809314909606e-05
HEANA_PCA_OS(5 Gs/s),GoogLeNet,0.1190221030399963,8.401800795470391,8.856983285384946e-06
HEANA_PCA_OS(5 Gs/s),ResNet50,0.3258151014400008,3.069225445905708,9.6037416312465e-07
HEANA_PCA_OS(5 Gs/s),ShuffleNet_V2,0.0466303078400017,21.44527982597084,1.3915571325335257e-05
HEANA_PCA_OS(5 Gs/s),MobileNet_V2,0.0329239398399997,30.373035695596943,2.2662631352809487e-05
HEANA_PCA_OS(10 Gs/s),GoogLeNet,0.0930169894399981,10.750724206625328,6.138520085269777e-06
HEANA_PCA_OS(10 Gs/s),ResNet50,0.2358367564800018,4.240221138238037,7.015444720538299e-07
HEANA_PCA_OS(10 Gs/s),ShuffleNet_V2,0.0385660019200005,25.92957398265841,1.0069048122337576e-05
HEANA_PCA_OS(10 Gs/s),MobileNet_V2,0.0308486361599999,32.41634394510628,1.5228397149656622e-05
AMW_PCA_WS(1 Gs/s),GoogLeNet,5.581231423999966,0.1791719289223306,7.66226637487287e-07
AMW_PCA_WS(1 Gs/s),ResNet50,19.72112332800041,0.0507070506769856,1.824141849587593e-07
AMW_PCA_WS(1 Gs/s),ShuffleNet_V2,1.7557093119999472,0.5695703686055463,2.21559256985814e-06
AMW_PCA_WS(1 Gs/s),MobileNet_V2,0.9234005760000276,1.0829536238019093,4.095617784730124e-06
AMW_PCA_WS(5 Gs/s),GoogLeNet,2.320766656000001,0.4308920922379883,4.835025208913573e-07
AMW_PCA_WS(5 Gs/s),ResNet50,7.902159308799687,0.1265476891723025,1.1383764510069385e-07
AMW_PCA_WS(5 Gs/s),ShuffleNet_V2,0.7802189311999788,1.2816915355565617,1.2833487730757218e-06
AMW_PCA_WS(5 Gs/s),MobileNet_V2,0.4793516543999828,2.0861511394004197,2.104329451072814e-06
AMW_PCA_WS(10 Gs/s),GoogLeNet,1.5559322367999795,0.6427015112538949,4.074264689749978e-07
AMW_PCA_WS(10 Gs/s),ResNet50,5.220097408000032,0.1915673064773572,9.432906463599133e-08
AMW_PCA_WS(10 Gs/s),ShuffleNet_V2,0.5398151295999974,1.852486055255619,1.0420897339120754e-06
AMW_PCA_WS(10 Gs/s),MobileNet_V2,0.3348842239999944,2.9861066253154305,1.6948291459067028e-06
MAW_PCA_WS(1 Gs/s),GoogLeNet,46.03753982225536,0.0217214039642618,6.513918091362988e-08
MAW_PCA_WS(1 Gs/s),ResNet50,153.99029651572693,0.0064939156727831,1.9241413829193556e-08
MAW_PCA_WS(1 Gs/s),ShuffleNet_V2,14.321874731833343,0.0698232611808349,2.080127660279597e-07
MAW_PCA_WS(1 Gs/s),MobileNet_V2,6.343198259192272,0.157649179347476,4.6778429251905356e-07
MAW_PCA_WS(5 Gs/s),GoogLeNet,92.9670229873346,0.0107565023367074,8.401991360885587e-09
MAW_PCA_WS(5 Gs/s),ResNet50,318.16881601767415,0.0031429855776452,2.447297037920062e-09
MAW_PCA_WS(5 Gs/s),ShuffleNet_V2,32.40880671642711,0.030855810544025,2.406654086206146e-08
MAW_PCA_WS(5 Gs/s),MobileNet_V2,17.66696854277363,0.0566028063942544,4.413774800395384e-08
MAW_PCA_WS(10 Gs/s),GoogLeNet,132.82530695659298,0.0075286857821965,3.220155050989926e-09
MAW_PCA_WS(10 Gs/s),ResNet50,457.3512473336219,0.0021865032747369,9.336588716622711e-10
MAW_PCA_WS(10 Gs/s),ShuffleNet_V2,44.163742132690444,0.0226430087603421,9.676740730553176e-09
MAW_PCA_WS(10 Gs/s),MobileNet_V2,26.63064300296894,0.0375507268032737,1.6048241698877213e-08
HEANA_PCA_WS(1 Gs/s),GoogLeNet,1.8186316159999985,0.5498639698123454,5.0386038091659245e-06
HEANA_PCA_WS(1 Gs/s),ResNet50,6.626828543999953,0.1509017463422103,9.509867010628312e-07
HEANA_PCA_WS(1 Gs/s),ShuffleNet_V2,0.5807854079999802,1.7218063440051752,1.2632330077172296e-05
HEANA_PCA_WS(1 Gs/s),MobileNet_V2,0.2538487039999966,3.939354364401298,2.5163360015302258e-05
HEANA_PCA_WS(5 Gs/s),GoogLeNet,0.8519967103999986,1.173713451934006,2.8844620562183554e-06
HEANA_PCA_WS(5 Gs/s),ResNet50,2.9070098943999514,0.3439960771810219,5.403034706699407e-07
HEANA_PCA_WS(5 Gs/s),ShuffleNet_V2,0.275312998399994,3.632229519897676,6.936042523283269e-06
HEANA_PCA_WS(5 Gs/s),MobileNet_V2,0.1327427584000006,7.533367635669046,1.3216609485527874e-05
HEANA_PCA_WS(10 Gs/s),GoogLeNet,0.5919455743999956,1.689344499304035,2.1344216314309467e-06
HEANA_PCA_WS(10 Gs/s),ResNet50,2.007226444800017,0.4981998929869776,4.0237581183257963e-07
HEANA_PCA_WS(10 Gs/s),ShuffleNet_V2,0.194669939199994,5.136899945156149,5.157594808163323e-06
HEANA_PCA_WS(10 Gs/s),MobileNet_V2,0.1119897215999984,8.92939089152994,8.715952039193934e-06
