Unnamed: 0,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,fps_per_w,area,fps_per_w_per_area,Total_Cache_Reads,Total_Cache_Writes,Total_Cache_Access,Dataflow,Datarate,BatchSize
13,MAW_1,ResNet50,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 128}]",2.385073760853148e-06,153.99029651572693,0.0064939156727831,872857.6522261867,331933.1526098881,1.92354514925506e-08,25408.745417609,7.570405849011291e-13,694629265645568,7765808896,694637031454464,Output-Stationary,1,128
14,MAW_1,ShuffleNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 128}]",1.1415965585659542e-05,14.321874731833343,0.0698232611808349,54479.64144335192,331933.1526098881,2.0797004984366575e-07,25408.745417609,8.184979085962129e-12,42822779129856,485972352,42823265102208,Output-Stationary,1,128
15,MAW_1,MobileNet_V2,"[{'element_size': 44, 'element_count': 44, 'units_count': 173, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 1, 'batch_size': 128}]",6.101719338104855e-06,6.343198259192272,0.157649179347476,32702.189904300787,331933.1526098881,4.676787265502506e-07,25408.745417609,1.840621088777313e-11,20970295537664,241597184,20970537134848,Output-Stationary,1,128
16,MAW_5,GoogLeNet,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 128}]",2.2580979828215984e-05,92.9670229873346,0.0107565023367074,133756.7106828042,1278845.6822118813,8.401650468716784e-09,55604.42044152229,1.51096808527167e-13,53519926147072,1191806080,53521117953152,Output-Stationary,5,128
17,MAW_5,ResNet50,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 128}]",1.1995550401893757e-06,318.16881601767415,0.0031429855776452,1789505.433813387,1278845.6822118813,2.446912268494282e-09,55604.42044152229,4.400571481664188e-14,712187685378048,15914003968,712203599382016,Output-Stationary,5,128
18,MAW_5,ShuffleNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 128}]",5.859171544148752e-06,32.40880671642711,0.030855810544025,109484.11591288992,1278845.6822118813,2.4064292097041683e-08,55604.42044152229,4.3277660131984397e-13,43282972463104,980956928,43283953420032,Output-Stationary,5,128
19,MAW_5,MobileNet_V2,"[{'element_size': 22, 'element_count': 22, 'units_count': 673, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 5, 'batch_size': 128}]",3.0967858780184576e-06,17.66696854277363,0.0566028063942544,65069.75101586854,1278845.6822118813,4.413375031609313e-08,55604.42044152229,7.937093843556455e-13,22908756766720,525403648,22909282170368,Output-Stationary,5,128
20,MAW_10,GoogLeNet,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",1.7208051042169886e-05,132.82530695659298,0.0075286857821965,181168.3001518762,2336690.4150797827,3.2200644540176302e-09,20432.3571896792,1.575963274391146e-13,52507728412672,1607937920,52509336350592,Output-Stationary,10,128
21,MAW_10,ResNet50,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",8.836436964819391e-07,457.3512473336219,0.0021865032747369,2486934.9072755584,2336690.4150797827,9.33554090727799e-10,20432.3571896792,4.5689984863780485e-14,722505027289088,22102916864,722527130205952,Output-Stationary,10,128
22,MAW_10,ShuffleNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",4.379965944477728e-06,44.163742132690444,0.0226430087603421,150615.91795814788,2336690.4150797827,9.676082602141536e-09,20432.3571896792,4.73566633174812e-13,42489704611840,1314382976,42491018994816,Output-Stationary,10,128
23,MAW_10,MobileNet_V2,"[{'element_size': 16, 'element_count': 16, 'units_count': 1241, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAW_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",2.294141467437e-06,26.63064300296894,0.0375507268032737,88526.78507178093,2336690.4150797827,1.6047218610182423e-08,20432.3571896792,7.853826389785417e-13,24041711730688,759658240,24042471388928,Output-Stationary,10,128
24,HEANA_1,GoogLeNet,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",7.420238981652156e-05,0.2156855935999972,4.6363782731570105,40821.37914650679,86898.0811182818,1.6788652073812412e-05,20769.1073944075,8.08347309058313e-10,58075001005568,343365504,58075344371072,Output-Stationary,10,128
25,HEANA_1,ResNet50,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",4.372561200113143e-06,0.6977969663999848,1.4330816099117134,480589.6565708123,86898.0811182818,1.847654002620387e-06,20769.1073944075,8.896164710082365e-11,732430699067392,4323003648,732435022071040,Output-Stationary,10,128
26,HEANA_1,ShuffleNet_V2,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",2.1260612417985424e-05,0.0771775488000012,12.957136052499033,28952.25121048592,86898.0811182818,2.804354323804092e-05,20769.1073944075,1.3502526952887827e-09,38957584668672,230818048,38957815486720,Output-Stationary,10,128
27,HEANA_1,MobileNet_V2,"[{'element_size': 83, 'element_count': 83, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_1', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 10, 'batch_size': 128}]",1.1356375936119665e-05,0.0450345343999996,22.205181275283906,17789.948049292332,86898.0811182818,4.6075809314909606e-05,20769.1073944075,2.218478071297202e-09,16326673398528,96728320,16326770126848,Output-Stationary,10,128
28,HEANA_5,GoogLeNet,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 50, 'batch_size': 128}]",3.978046285246271e-05,0.1190221030399963,8.401800795470391,74705.35754450284,320947.97021895595,8.856983285384946e-06,20228.728049436,4.3784182889501496e-10,57577566025728,671722112,57578237747840,Output-Stationary,50,128
29,HEANA_5,ResNet50,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 50, 'batch_size': 128}]",2.266026252483871e-06,0.3258151014400008,3.069225445905708,936691.1363944532,320947.97021895595,9.6037416312465e-07,20228.728049436,4.747575629953789e-11,741071106736128,8670058496,741079776794624,Output-Stationary,50,128
30,HEANA_5,ShuffleNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 50, 'batch_size': 128}]",1.0821183925814978e-05,0.0466303078400017,21.44527982597084,56896.0408228096,320947.97021895595,1.3915571325335257e-05,20228.728049436,6.879113353705516e-10,42771131891712,507862016,42771639753728,Output-Stationary,50,128
31,HEANA_5,MobileNet_V2,"[{'element_size': 42, 'element_count': 42, 'units_count': 190, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_5', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 50, 'batch_size': 128}]",5.869963833075246e-06,0.0329239398399997,30.373035695596943,33558.63099493215,320947.97021895595,2.2662631352809487e-05,20228.728049436,1.1203191469787615e-09,19777103216640,248203264,19777351419904,Output-Stationary,50,128
32,HEANA_10,GoogLeNet,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 100, 'batch_size': 128}]",2.971420016330798e-05,0.0930169894399981,10.750724206625328,105402.03191123648,618206.231565412,6.138520085269777e-06,20663.0457251286,2.9707721537898177e-10,59383835834112,938433920,59384774268032,Output-Stationary,100,128
33,HEANA_10,ResNet50,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 100, 'batch_size': 128}]",1.6721473570275212e-06,0.2358367564800018,4.240221138238037,1279630.6314906783,618206.231565412,7.015444720538299e-07,20663.0457251286,3.395164882206463e-11,738930761007616,11677761792,738942438769408,Output-Stationary,100,128
34,HEANA_10,ShuffleNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 100, 'batch_size': 128}]",8.369874956785532e-06,0.0385660019200005,25.92957398265841,75472.51101237902,618206.231565412,1.0069048122337576e-05,20663.0457251286,4.872973837585074e-10,40675389203712,649839232,40676039042944,Output-Stationary,100,128
35,HEANA_10,MobileNet_V2,"[{'element_size': 31, 'element_count': 31, 'units_count': 356, 'reconfig': [], 'vdp_type': 'MMA', 'name': 'HEANA_10', 'accelerator_type': 'ANALOG', 'precision': 4, 'bitrate': 100, 'batch_size': 128}]",4.356945776277216e-06,0.0308486361599999,32.41634394510628,46595.97367072238,618206.231565412,1.5228397149656622e-05,20663.0457251286,7.369870517751005e-10,23144746633472,374197504,23145120830976,Output-Stationary,100,128
